seed,recall@5,recall@10,recall@15,recall@20,ndcg@5,ndcg@10,ndcg@15,ndcg@20,precision@5,precision@10,precision@15,precision@20,map@5,map@10,map@15,map@20
1049,0.08513028085986041,0.1261311137230519,0.15384596706289724,0.17814956540174065,0.08520499400227895,0.09877764514909544,0.10802366095287291,0.11579624436582103,0.0565314401622709,0.043498985801218526,0.03634888438133755,0.03211967545639131,0.056211375929682186,0.05908800327282874,0.06131504765753987,0.06312045018925241
1050,0.08471293930789732,0.12599039805223505,0.15339569207921488,0.17783443903997342,0.08504239263709049,0.09861521150493016,0.10776739811737288,0.11560284640807364,0.056511156186611684,0.04337728194726315,0.036240703177821666,0.032058823529413624,0.05604386409736301,0.058942443596212195,0.061146926148162424,0.06294874027567966
1051,0.08484126045382605,0.12603976667152156,0.1535915736908401,0.17780635676734238,0.08521535627322624,0.09865773560237817,0.10794831675856137,0.11567537222503313,0.05665314401622629,0.043275862068967,0.03632183908045858,0.03204361054766918,0.056228532792427274,0.05904532405235378,0.06130738290483681,0.06309278348457739
1052,0.08491310949951424,0.12640440879142098,0.1538531681698129,0.17799440780819964,0.08507391060441923,0.09882212771327795,0.10803095685746708,0.11576586019868919,0.05640973630831552,0.04343813387424085,0.036362407031777025,0.032124746450306114,0.056165652467883645,0.05915120888713062,0.06134342848643794,0.0631249424022392
1053,0.0850401847511487,0.12562288274980254,0.1539932080225793,0.17748121144920864,0.0851532261539521,0.0985471794159084,0.10802441663036874,0.11556844262983665,0.056572008113589346,0.04329614604462622,0.0363421230561178,0.03201318458418035,0.05619340207347303,0.059029617849693905,0.06133677127729558,0.06305870531508738
1054,0.08475343369504043,0.12581164409435064,0.15346732646648817,0.1774327633699117,0.08501557523243922,0.09857295344566186,0.10785288424472013,0.1155313120272632,0.05645030425963398,0.04331643002028547,0.03631507775523883,0.03203346855983957,0.05609122154608962,0.05898199351579694,0.061223644335210096,0.0630116306965167
1055,0.0851625868570634,0.1263131440546766,0.15324616474631753,0.17752604858164597,0.08514858291904112,0.09873308638898477,0.10771537418779911,0.11547552051388266,0.05665314401622631,0.043519269776877784,0.036254225828261155,0.03201318458418035,0.05611170272706778,0.05898671104776498,0.06116780019007676,0.06294468927730049
1056,0.08529676403649228,0.1261056092314787,0.15362179252142577,0.17704856112792203,0.08513775337256922,0.09862271202742542,0.10779180149307388,0.11535189994039168,0.05661257606490783,0.043498985801218554,0.0363083164300191,0.03203346855983957,0.05606944444444441,0.05891807778347588,0.06111433045909758,0.06287680472400077
1057,0.0850805976926706,0.12598612979358156,0.1529973373970208,0.17795773410672697,0.08505279240701424,0.09846037992659913,0.10754340444313172,0.11553605009854999,0.05669371196754474,0.04334685598377432,0.03622718052738218,0.032119675456391314,0.05594906468334454,0.0588061670709149,0.06099578846729371,0.06283736708251879
1058,0.0849688677151599,0.1256585064854361,0.15304051987548184,0.17754528041534018,0.08522199256708919,0.09865098314682735,0.1077932520476614,0.11568185780241211,0.05651115618661169,0.04333671399594468,0.036186612576063724,0.03207403651115805,0.056234392607617714,0.05907207565337727,0.061261397813490076,0.06311750151167374
1059,0.08531553707398193,0.12615367270668412,0.15338605303731398,0.17723482222042308,0.0853217781360909,0.09872863681877782,0.10784816953403283,0.11549446634433043,0.05677484787018167,0.043407707910752,0.03625422582826115,0.03198782961460632,0.0562163060626549,0.059052066276702044,0.06125931412150235,0.06300728438374374
1060,0.08519957124572788,0.12596998660448436,0.15373530775069702,0.1777817359085559,0.08522376831181808,0.0986179446078169,0.10796811456166325,0.11567680412236814,0.056632860040567064,0.043275862068967004,0.03634888438133755,0.03207910750507285,0.05617782285327916,0.05902248257221125,0.06129286191079245,0.06308742513453833
1061,0.08493300041776676,0.12627415772483216,0.15337397048011958,0.17772499595059554,0.08498206698844203,0.09865246341843537,0.10778513249027162,0.1155263680852995,0.05645030425963398,0.043387423935092775,0.036328600405678306,0.03202839756592479,0.05602073473067384,0.05899239296612623,0.06116922578398096,0.062973117244396
1062,0.08490825656507404,0.12578546289095938,0.15315735410512832,0.1778858802076988,0.08509302292831995,0.09857945466562726,0.10773723649852139,0.11568756435199483,0.056490872210952434,0.04331643002028544,0.036179851250843977,0.03208417849898766,0.05612702839756588,0.05899589093300133,0.06122729173894703,0.06307216586602746
1063,0.08526170571108455,0.12637578359020754,0.1533800061727472,0.17775398751089047,0.08527715395073523,0.09886678928956112,0.1079101208894457,0.11569734584864273,0.05653144016227089,0.04345841784990007,0.03626098715348089,0.032043610547669195,0.056299301329727255,0.059178044525600555,0.06134212386985159,0.06313886349941211
1064,0.0856794584429743,0.1259097080862051,0.1534175564395908,0.17799153370247053,0.08528232252966006,0.09858048089739709,0.1077553481938364,0.11562131803447655,0.05675456389452243,0.04342799188641124,0.03628127112914011,0.03211967545639133,0.056157454361054716,0.05892074320149493,0.06113171543023527,0.06296520385726435
1065,0.08511346406796916,0.12632332643653352,0.15338690806917066,0.17762366663324108,0.08523384952077338,0.09876280939506123,0.10785547806681443,0.11567640686172748,0.05667342799188552,0.04335699797160395,0.03622718052738217,0.03208924949290246,0.05622160243407706,0.059135957703643174,0.06133186865852368,0.06313764131584244
1066,0.0851422888117444,0.12593453680784017,0.1534644348501193,0.17740353947498438,0.08504288391484284,0.09852743797419519,0.10777074140107769,0.1153899918801817,0.05659229208924858,0.04338742393509279,0.036328600405678306,0.03197768762677667,0.05603220081135896,0.05889566944274495,0.06113313098790176,0.06289585598247684
1067,0.08509542522021318,0.12640764941370983,0.15385818322211453,0.17752968559245402,0.08502036496290041,0.09869904337425879,0.1079353285263525,0.11547623477435175,0.05653144016227089,0.043458417849900094,0.036416497633534974,0.032033468559839594,0.05601614266396208,0.05896592332654622,0.06120485731843773,0.06292432829602143
